latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
26.4485,-82.03085,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32904,Seed Line on Structure,,,FL,Lee County,,No,26.4485,-82.03085,44045,Gulf of Mexico,32904,325,5,2,"The mark is across from 1072 S. Yachtsman. Mark is left of the garage door on right side of house seed line on inner corner of house left of garage door, flagging on gutter and tree in front of house.",26.4485,-82.03085,10/15/2022 5:00:00 AM,11.1,2,6,N/A,27245,4,5.03,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,868,1990,0.02,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.664227,-82.145074,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32914,white fence in across street from 7250 Caloosa D,,,FL,Lee County,,No,26.664227,-82.145074,44046,Gulf of Mexico,32914,325,5,1,"Exc seedline on white fence in across street from 7250 Caloosa Dr

HWM1 environment",26.664227,-82.145074,10/10/2022 5:00:00 AM,6.6,2,4,N/A,27230,4,0.48,3,,RTK rover with base station tied to BM elev,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,,,Team2_019E,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.357474,-81.855946,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32915,26235 Hickory Blvd (Bay Harbour II).,,,FL,Lee County,,No,26.357474,-81.855946,44047,Gulf of Mexico,32915,325,5,1,Excellent seed line inside stairwell of building at 26235 Hickory Blvd (Bay Harbour II).,26.357474,-81.855946,10/13/2022 5:00:00 AM,11.3,2,6,N/A,27389,4,5,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/9/2022 5:00:00 AM,1,2,1990,1990,0.053,,HWM 13a,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.357474,-81.855946,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32915,26235 Hickory Blvd (Bay Harbour II).,,,FL,Lee County,,No,26.357474,-81.855946,44048,Gulf of Mexico,32915,325,5,3,Fair seed line on exterior wall adjacent to stairway of same building.,26.357474,-81.855946,10/13/2022 5:00:00 AM,12.2,2,6,N/A,27229,4,5.95,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.053,,HWM 13b,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.166292,-81.519946,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,,John Storm,FLVOL32916,Private residence at 1524 Riveredge Ct.,,,FL,Volusia County,,No,29.166292,-81.519946,44049,St. John's River,32916,325,5,2,Private residence at 1524 Riveredge Ct. on the east end wall of garage towards the center of the building. Just right if a window.,29.166292,-81.519946,10/18/2022 5:00:00 AM,3.7,2,6,N/A,27441,4,0.83,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Riverine,10/9/2022 5:00:00 AM,0,2,,1990,0.063,,TEAM10_033_G,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.65262,-81.845214,2022 Ian,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32917,Ford street preserve behind Shady oaks park,,,FL,Lee County,,No,26.65262,-81.845214,44051,Gulf of Mexico,32917,325,5,4,Ford street preserve behind Shady oaks park. Mark on middle rail ((3rd from bottom) right side on walkway bridge 60 ft from beginning of bridge. Bridge begins towards back of park behind play ground,26.65262,-81.845214,10/16/2022 5:00:00 AM,7.6,2,6,N/A,27220,4,1.75,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.031,,USGS10/9 P 1.75’,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.689065,-81.853777,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32918,Seed Line on Structure,,,FL,Lee County,,No,26.689065,-81.853777,44052,Gulf of Mexico,32918,325,5,2,Seed line on the front of 15331Sam Sneed Lane. Marked with black sharpie 1.71 ft. above ground. Mark across entire house,26.689065,-81.853777,10/15/2022 5:00:00 AM,7.8,2,6,N/A,27288,4,1.71,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,868,1990,0.102,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.178091,-81.530665,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Nail,Phone/Car GPS,NAD83,John Storm,John Storm,FLVOL32919,abandoned boat shed as part of abandoned trailer park marina.,,,FL,Volusia County,,No,29.178091,-81.530665,44053,St. John's River,32919,325,5,2,1’ beam used as center post at abandoned boat shed as part of abandoned trailer park marina.,29.178091,-81.530665,10/18/2022 5:00:00 AM,3.7,2,6,N/A,27439,5,0.6,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Riverine,10/9/2022 5:00:00 AM,0,2,1990,1990,0.063,,TEAM10_034_G,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.353566,-81.854782,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Not marked,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32920,right (south) garage of house at 26429 Bay Rd.,,,FL,Lee County,,No,26.353566,-81.854782,44054,Gulf of Mexico,32920,325,5,1,Excellent seed line in right (south) garage of house at 26429 Bay Rd.,26.353566,-81.854782,10/12/2022 5:00:00 AM,11.6,2,6,N/A,27228,8,7.96,3,,"RM 14 is orange paint spot at end of driveway in front of residence.
3rd Order Differential Levels were ran from TBM with RTN derived elevation",Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.088,,HWM14,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.665687,-82.149003,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32921,wooden fence 14120 Bokeelia Rd,,,FL,Lee County,,No,26.665687,-82.149003,44055,Gulf of Mexico,32921,325,5,1,Exc seedline on wooden fence 14120 Bokeelia Rd,26.665687,-82.149003,10/10/2022 5:00:00 AM,5.4,2,4,N/A,27161,4,0.69,3,,RTK rover with base station tied to BM,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.05,,Team2_019E,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.659937,-82.144752,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,Other (Note in Description box),John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32922,13670 Robert Rd,,,FL,Lee County,,No,26.659937,-82.144752,44056,Gulf of Mexico,32922,325,5,1,Exc seedline on wooden pallets used as fence around garbage can in front by drvieway 13670 Robert Rd,26.659937,-82.144752,10/10/2022 5:00:00 AM,6.4,2,4,N/A,27227,4,0.25,3,,RTK rover with Base station tied to BM elev,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.05,,Team2_021E,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.691643,-81.852221,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32924,Seed line of Privacy fence,,,FL,Lee County,,No,26.691643,-81.852221,44057,Gulf of Mexico,32924,325,5,2,"Seed line on front right fence at 6420 Pine View Road. Marked with black sharpie 2.15 ft. above
the ground",26.691643,-81.852221,10/14/2022 5:00:00 AM,7.9,2,6,N/A,27287,4,2.15,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,868,1990,0.099,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.669449,-81.873291,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Not marked,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32923,house at 320 E. North Shore Dr.,,,FL,Lee County,,No,26.669449,-81.873291,44058,Gulf of Mexico,32923,325,5,1,Excellent seed line on house at 320 E. North Shore Dr.,26.669449,-81.873291,10/11/2022 5:00:00 AM,7.5,2,6,N/A,27351,8,3.26,3,,"RM 19 is orange spot on top of concrete head wall of culvert across street from residence.
3rd Order Differential Levels were ran from TBM with RTN derived elevation",Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.318,,HWM 19,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.635486,-81.921457,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32840,Seed Line on Structure,,,FL,Lee County,,No,26.635486,-81.921457,44059,Gulf of Mexico,32840,325,5,2,"Mark on south side of building is marked with black sharpie and is 0.65 feet above
ground. Mark on east side of building is in fenced in pool area on door frame, marked
with black sharpie and is 0.49 ft. above ground.
Description of HWM Two seed lines on pool house just South of 5917 Littlestone Ct.",26.635486,-81.921457,10/15/2022 5:00:00 AM,6.4,2,6,N/A,27390,4,0.49,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,868,1990,0.176,,HWM 2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.407048,-81.893588,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32925,"1 Lagoon vista st, ft Myers beach fl 33931",,,FL,Lee County,,No,26.407048,-81.893588,44060,Gulf of Mexico,32925,325,5,3,"1 Lagoon vista st, ft Myers beach fl 33931. Mark on wall next to door frame on back porch of house. Spoke with property owner",26.407048,-81.893588,10/14/2022 5:00:00 AM,11.9,2,6,N/A,27163,4,6.13,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.032,,Team11 #6,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.690599,-81.855155,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32927,Seed Line on Structure,,,FL,Lee County,,No,26.690599,-81.855155,44061,Gulf of Mexico,32927,325,5,2,1933 Flamingo Dr. Seed line on fence post on right side of house marked with black sharpie 2.05 ft. above the ground,26.690599,-81.855155,10/16/2022 5:00:00 AM,7.9,2,6,N/A,27289,4,2.05,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,868,1990,0.124,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.64263,-81.633872,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLPUT32926,across the street from 500 River St.,,,FL,Putnam County,,No,29.64263,-81.633872,44062,St. John's River,32926,325,5,2,Seedline on north west corner of boat house in front of and across the street from 500 River St.,29.64263,-81.633872,10/18/2022 5:00:00 AM,4.5,2,6,N/A,27442,4,0.95,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Riverine,10/10/2022 5:00:00 AM,0,2,1990,1990,0.008,,TEAM10_038_G,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.40632,-81.892262,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32928,8020 lagoon rd ft Myers beach,,,FL,Lee County,,No,26.40632,-81.892262,44063,Gulf of Mexico,32928,325,5,3,8020 lagoon rd ft Myers beach fl 33931 ft.mark transfered outside. Front of house left of screened in front porch,26.40632,-81.892262,10/14/2022 5:00:00 AM,12.7,2,6,N/A,27193,4,6.78,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.032,,Team 11  #7,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.406677,-81.892147,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32929,8047 Lagoon rd ft Myers beach,,,FL,Lee County,,No,26.406677,-81.892147,44064,Gulf of Mexico,32929,325,5,2,8047 Lagoon rd ft Myers beach fl 33931. Mark located left of front door on porch.,26.406677,-81.892147,10/14/2022 5:00:00 AM,12,2,6,N/A,27155,4,5.93,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.032,,Team 11  #8,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.672186,-81.872221,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32930,outside of house at 420 Bamboo Dr.,,,FL,Lee County,,No,26.672186,-81.872221,44065,Gulf of Mexico,32930,325,5,1,Excellent seed line on outside of house at 420 Bamboo Dr.,26.672186,-81.872221,10/11/2022 5:00:00 AM,7.5,2,6,N/A,27232,4,1.92,3,,"RM 20 is a asphalt spike in edge of Bamboo drive adjacent to residence. Asphalt spike is circled in orange paint
3rd Order Differential Levels were ran from TBM with RTN derived elevation",Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.318,,HWM 20,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.691323,-81.857873,2022 Ian,Vegetation line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32932,Debris Washline,,,FL,Lee County,,No,26.691323,-81.857873,44066,Gulf of Mexico,32932,325,4,3,"Wash Line NW side of Riverbend road in front of 719 Riverbend road. Marked with wooden stake
and flagged with pink tape.",26.691323,-81.857873,10/16/2022 5:00:00 AM,7.4,2,6,N/A,27380,4,0,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,868,1990,0.124,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.650932,-81.627477,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLPUT32931,On north side of fence for 419 Mulhulland Park.,,,FL,Putnam County,,No,29.650932,-81.627477,44067,St. John's River,32931,325,5,3,Open water front lot east of 510 Mulholland Park. On north side of fence for 419 Mulhulland Park. 40 dt west from River sea wall Third six ft post from east end of fence.,29.650932,-81.627477,10/18/2022 5:00:00 AM,4.6,2,6,N/A,27443,4,0.99,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.008,,TEAM10_039_F,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.40988,-81.897454,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32933,7503 Lake Valencia ct ft Myers Beach,,,FL,Lee County,,No,26.40988,-81.897454,44068,Gulf of Mexico,32933,325,5,3,"7503 Lake Valencia ct ft Myers Beach fl 33931.  Mark on left side of garage door for right side of duplex looking from road (address # shows 750, 3 was knocked off)",26.40988,-81.897454,10/14/2022 5:00:00 AM,12.3,2,6,N/A,27233,4,2.67,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.032,,Team 11  #9,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.694335,-81.84149,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32934,inside garage of house #15830,,,FL,Lee County,,No,26.694335,-81.84149,44069,Gulf of Mexico,32934,325,5,1,Seedline inside garage of house #15830,26.694335,-81.84149,10/14/2022 5:00:00 AM,8,2,6,N/A,27234,4,3.82,3,,"Rm1 is stake in ground on right side of driveway to 15380
3rd Order Differential Levels were ran from TBM with RTN derived elevation",Coastal,10/10/2022 5:00:00 AM,1,2,1990,1990,0.065,,HWM15,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.673305,-81.875099,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32935,front patio of house at 5 Victoria Dr.,,,FL,Lee County,,No,26.673305,-81.875099,44070,Gulf of Mexico,32935,325,5,1,Excellent seed line on front patio of house at 5 Victoria Dr,26.673305,-81.875099,10/11/2022 5:00:00 AM,7.5,2,6,N/A,27236,4,1.9,3,,"RM 21 is asphalt spike in edge of Victoria Drive in front of house 11. The RM is circled with orange paint.
3rd Order Differential Levels were ran from TBM with RTN derived elevation",Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.318,,HWM 21,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.413212,-81.897079,2022 Ian,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32936,4509 Bay Beach ln ft myers,,,FL,Lee County,,No,26.413212,-81.897079,44071,Gulf of Mexico,32936,325,5,3,4509 Bay Beach ln ft myers fl 33931. Mark transfered to above door to communal rec area of condo,26.413212,-81.897079,10/15/2022 5:00:00 AM,11.9,2,6,N/A,27235,4,7.02,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.025,,Team 11 #10,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.700733,-81.835661,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32937,left side of house #1630,,,FL,Lee County,,No,26.700733,-81.835661,44072,Gulf of Mexico,32937,325,5,1,Seedline on left side of house #1630,26.700733,-81.835661,10/13/2022 5:00:00 AM,8.3,2,6,N/A,27237,4,2.45,3,,"RM1 set in edge of road opposite of house#1630 & 1650
3rd Order Differential Levels were ran from TBM with RTN derived elevation",Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.065,,HWM16,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.415702,-81.894414,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32938,301-4 Lenell rd ft myers beach,,,FL,Lee County,,No,26.415702,-81.894414,44073,Gulf of Mexico,32938,325,5,1,301-4 Lenell rd ft myers beach fl 33931.  Mark is in screened in porch backside of building,26.415702,-81.894414,10/15/2022 5:00:00 AM,11.6,2,6,N/A,27240,4,6.82,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.025,,Team 11 #11,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.7023,-81.832997,2022 Ian,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32939,right side of house,,,FL,Lee County,,No,26.7023,-81.832997,44074,Gulf of Mexico,32939,325,5,1,Seedline on right side of house,26.7023,-81.832997,10/13/2022 5:00:00 AM,8.2,2,6,N/A,27238,4,3.33,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.065,,HWM17,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.419894,-81.902107,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32940,6645 Estero  st.  Ft myers Beach,,,FL,Lee County,,No,26.419894,-81.902107,44075,Gulf of Mexico,32940,325,5,2,6645 Estero  st.  Ft myers Beach fl 33931 building on corner of albatross/Estero. Mark above door next to mailboxes.,26.419894,-81.902107,10/15/2022 5:00:00 AM,12.3,2,6,N/A,27353,4,7.24,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.025,,Team 11  #12,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.421553,-81.899649,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32941,230 Albatross st ft myers beach fl,,,FL,Lee County,,No,26.421553,-81.899649,44076,Gulf of Mexico,32941,325,5,2,230 Albatross st ft myers beach fl 33931. Mark above back door in screened in porch.,26.421553,-81.899649,10/15/2022 5:00:00 AM,11.7,2,6,N/A,27242,4,7.15,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,0,2,1990,1990,0.025,,Team 11 #13,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.459917,-81.964736,2022 Ian,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32942,Mud line on Structure,,,FL,Lee County,,No,26.459917,-81.964736,44077,Gulf of Mexico,32942,325,1,1,"Thick sand line inside of beach villas hotel/condos stair well on the south side of building near pool.  Inside west stairwell near pool of Beach Villas Hotel (250 Estero Blvd #601)  Thick Sand/Mud line inside of stairwell.  HWM marked with sharpie inside of stair well and a line level was used to project
HWM elevation to outside door frame of stair well and marked as well.",26.459917,-81.964736,10/17/2022 5:00:00 AM,12.4,2,6,N/A,27356,4,1.81,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/10/2022 5:00:00 AM,1,2,868,1990,0.041,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.173447,-81.5299,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLVOL32943,Located in vacant located next to 1631 Juno Trail,,,FL,Volusia County,,No,29.173447,-81.5299,44078,St. John's River,32943,325,5,2,4x4 white post with solar panel and three light panels on top for oak tree.  Located in vacant located next to 1631 Juno Trail,29.173447,-81.5299,10/18/2022 5:00:00 AM,3.7,2,6,N/A,27440,4,0.22,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Riverine,10/9/2022 5:00:00 AM,0,2,1990,1990,0.063,,TEAM10_035_G,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.169161,-81.522189,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Missing Approval,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLVOL32944,north east corner of bridge over Alice Dr.,,,FL,Volusia County,,No,29.169161,-81.522189,44079,St. John's River,32944,325,5,2,Head wall of small bridge. Located on north east corner of bridge over Alice Dr. Marked with stake on road side.  15’ south of power pole 5225294,29.169161,-81.522189,10/18/2022 5:00:00 AM,3.8,2,6,N/A,27438,4,1.33,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Riverine,10/9/2022 5:00:00 AM,0,2,1990,1990,0.063,,TEAM10_036_G,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.654569,-81.853726,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,John Storm,John Storm,FLLEE32945,"3000 Oasis grand blvd, ft Myers fl",,,FL,Lee County,,No,26.654569,-81.853726,44080,Gulf of Mexico,32945,325,5,2,"3000 Oasis grand blvd, ft Myers fl 33916. On wall behind flowerbed across road from guard shack at entrance.",26.654569,-81.853726,10/16/2022 5:00:00 AM,7.7,2,6,N/A,27248,4,1.11,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/9/2022 5:00:00 AM,0,2,1990,1990,0.031,,USGS 10/9 G 1.11’,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
26.501184,-81.868844,2022 Ian,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,John Storm,Marker,Phone/Car GPS,NAD83,Ferrell Killion,John Storm,FLLEE32947,Seed Line on Structure,,,FL,Lee County,,No,26.501184,-81.868844,44081,Gulf of Mexico,32947,325,5,2,"Seed line on left wall of building quarters 16580 near garage parking on left side, on Waters Edge Ct on townhome condo shared wall near garage parking. Thick seed line wall surrounding inner walls.   Pink flagging tape along wall lighting seen from parking lot.",26.501184,-81.868844,10/12/2022 5:00:00 AM,9.5,2,6,N/A,27291,4,2.89,3,,3rd Order Differential Levels were ran from TBM with RTN derived elevation,Coastal,10/11/2022 5:00:00 AM,0,2,868,1990,0.081,,HWM 1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
